anio,mes,fecha_referencia,bici,mins_viaje,hrs_viaje,dias_viaje,distancia_approx
2023,Abril,2023-04-30,447-9887,3786.75,63.1125,2.6296875,1009.8
2023,Abril,2023-04-30,448-1933,2833.23333333333,47.2205555555556,1.96752314814815,755.5288888888889
2023,Abril,2023-04-30,448-4945,3220.55,53.6758333333333,2.23649305555556,858.8133333333334
2023,Abril,2023-04-30,448-5322,2631.35,43.8558333333333,1.82732638888889,701.6933333333334
2023,Abril,2023-04-30,448-7021,109.716666666667,1.82861111111111,0.0761921296296296,29.25777777777778
2023,Abril,2023-04-30,448-8763,3717.28333333333,61.9547222222222,2.58144675925926,991.2755555555556
2023,Abril,2023-04-30,448-9076,3276.7,54.6116666666667,2.27548611111111,873.7866666666666
2023,Abril,2023-04-30,449-0215,2358.95,39.3158333333333,1.63815972222222,629.0533333333333
2023,Abril,2023-04-30,449-0751,3325.21666666667,55.4202777777778,2.30917824074074,886.7244444444444
2023,Abril,2023-04-30,449-1510,3748.43333333333,62.4738888888889,2.6030787037037,999.5822222222222
2023,Abril,2023-04-30,449-1841,3472.16666666667,57.8694444444444,2.41122685185185,925.9111111111112
2023,Abril,2023-04-30,449-2914,3614.6,60.2433333333333,2.51013888888889,963.8933333333332
2023,Abril,2023-04-30,449-3128,2294.25,38.2375,1.59322916666667,611.8
2023,Abril,2023-04-30,449-4704,4057.23333333333,67.6205555555556,2.81752314814815,1081.9288888888889
2023,Abril,2023-04-30,449-9026,2589.26666666667,43.1544444444444,1.79810185185185,690.4711111111111
2023,Abril,2023-04-30,450-2860,3751.28333333333,62.5213888888889,2.60505787037037,1000.3422222222222
2023,Abril,2023-04-30,450-5236,3138.18333333333,52.3030555555556,2.17929398148148,836.8488888888888
2023,Abril,2023-04-30,450-6382,4005.18333333333,66.7530555555556,2.78137731481481,1068.048888888889
2023,Abril,2023-04-30,450-7067,2716.58333333333,45.2763888888889,1.8865162037037,724.4222222222222
2023,Abril,2023-04-30,450-9121,2289.76666666667,38.1627777777778,1.59011574074074,610.6044444444444
2023,Abril,2023-04-30,451-1259,3247.93333333333,54.1322222222222,2.25550925925926,866.1155555555556
2023,Abril,2023-04-30,451-7314,3760.45,62.6741666666667,2.61142361111111,1002.7866666666666
2023,Abril,2023-04-30,451-8080,3601.36666666667,60.0227777777778,2.50094907407407,960.3644444444444
2023,Abril,2023-04-30,452-0896,2958.96666666667,49.3161111111111,2.05483796296296,789.0577777777778
2023,Abril,2023-04-30,452-1845,4835.15,80.5858333333333,3.35774305555556,1289.3733333333332
2023,Abril,2023-04-30,452-6042,3372.3,56.205,2.341875,899.28
2023,Abril,2023-04-30,452-6737,2295.08333333333,38.2513888888889,1.59380787037037,612.0222222222222
2023,Abril,2023-04-30,452-7339,3035.3,50.5883333333333,2.10784722222222,809.4133333333333
2023,Abril,2023-04-30,452-8394,3793.85,63.2308333333333,2.63461805555556,1011.6933333333334
2023,Abril,2023-04-30,453-4269,3396.18333333333,56.6030555555556,2.35846064814815,905.6488888888888
2023,Abril,2023-04-30,454-6412,3167.65,52.7941666666667,2.19975694444444,844.7066666666667
2023,Abril,2023-04-30,454-7691,2810.03333333333,46.8338888888889,1.95141203703704,749.3422222222222
2023,Abril,2023-04-30,454-7717,3596.4,59.94,2.4975,959.04
2023,Abril,2023-04-30,454-9192,3513.13333333333,58.5522222222222,2.43967592592593,936.8355555555556
2023,Abril,2023-04-30,455-4747,2595.53333333333,43.2588888888889,1.8024537037037,692.1422222222222
2023,Abril,2023-04-30,455-6106,2907.06666666667,48.4511111111111,2.0187962962963,775.2177777777778
2023,Abril,2023-04-30,455-6197,2407.28333333333,40.1213888888889,1.67172453703704,641.9422222222222
2023,Abril,2023-04-30,456-1577,3796.81666666667,63.2802777777778,2.63667824074074,1012.4844444444444
2023,Abril,2023-04-30,456-4894,2393.81666666667,39.8969444444444,1.66237268518519,638.3511111111111
2023,Abril,2023-04-30,456-5982,2842.6,47.3766666666667,1.97402777777778,758.0266666666666
2023,Abril,2023-04-30,456-7103,2941.81666666667,49.0302777777778,2.04292824074074,784.4844444444444
2023,Abril,2023-04-30,456-9760,2602.66666666667,43.3777777777778,1.80740740740741,694.0444444444445
2023,Abril,2023-04-30,457-5643,443.55,7.3925,0.308020833333333,118.28
2023,Abril,2023-04-30,457-6500,1978.06666666667,32.9677777777778,1.37365740740741,527.4844444444444
2023,Abril,2023-04-30,457-6831,4150.78333333333,69.1797222222222,2.88248842592593,1106.8755555555556
2023,Abril,2023-04-30,457-8027,4336.66666666667,72.2777777777778,3.01157407407407,1156.4444444444443
2023,Abril,2023-04-30,457-8431,3147.48333333333,52.4580555555556,2.18575231481482,839.3288888888889
2023,Abril,2023-04-30,457-9603,2541.25,42.3541666666667,1.76475694444444,677.6666666666666
2023,Abril,2023-04-30,457-9793,4248.48333333333,70.8080555555556,2.95033564814815,1132.9288888888889
2023,Abril,2023-04-30,458-1005,2322.15,38.7025,1.61260416666667,619.24
2023,Abril,2023-04-30,458-4074,3619.78333333333,60.3297222222222,2.51373842592593,965.2755555555556
2023,Abril,2023-04-30,458-8778,2891.36666666667,48.1894444444444,2.00789351851852,771.0311111111112
2023,Abril,2023-04-30,459-1525,3266.5,54.4416666666667,2.26840277777778,871.0666666666667
2023,Abril,2023-04-30,459-2523,2959.7,49.3283333333333,2.05534722222222,789.2533333333333
2023,Abril,2023-04-30,459-5369,3152.61666666667,52.5436111111111,2.18931712962963,840.6977777777778
2023,Abril,2023-04-30,459-5765,2978.73333333333,49.6455555555556,2.06856481481481,794.3288888888889
2023,Abril,2023-04-30,459-7803,2096.91666666667,34.9486111111111,1.45619212962963,559.1777777777778
2023,Abril,2023-04-30,460-4583,2944.81666666667,49.0802777777778,2.04501157407407,785.2844444444445
2023,Abril,2023-04-30,460-9467,3459.78333333333,57.6630555555556,2.40262731481481,922.6088888888888
2023,Abril,2023-04-30,461-3899,2594.31666666667,43.2386111111111,1.8016087962963,691.8177777777778
2023,Abril,2023-04-30,461-4095,2880,48,2,768
2023,Abril,2023-04-30,461-6272,3758.93333333333,62.6488888888889,2.61037037037037,1002.3822222222224
2023,Abril,2023-04-30,461-7312,3348.81666666667,55.8136111111111,2.32556712962963,893.0177777777778
2023,Abril,2023-04-30,462-0043,3637.06666666667,60.6177777777778,2.52574074074074,969.8844444444444
2023,Abril,2023-04-30,462-0233,2696.48333333333,44.9413888888889,1.87255787037037,719.0622222222222
2023,Abril,2023-04-30,462-0688,3258.56666666667,54.3094444444444,2.26289351851852,868.9511111111111
2023,Abril,2023-04-30,462-1223,3322.41666666667,55.3736111111111,2.3072337962963,885.9777777777778
2023,Abril,2023-04-30,462-1389,3608.08333333333,60.1347222222222,2.50561342592593,962.1555555555556
2023,Abril,2023-04-30,462-6404,2982.78333333333,49.7130555555556,2.07137731481481,795.4088888888889
2023,Abril,2023-04-30,462-7337,3759.05,62.6508333333333,2.61045138888889,1002.4133333333332
2023,Abril,2023-04-30,462-8186,2863.58333333333,47.7263888888889,1.98859953703704,763.6222222222223
2023,Abril,2023-04-30,463-4176,2498.88333333333,41.6480555555556,1.73533564814815,666.3688888888889
2023,Abril,2023-04-30,463-5942,3051.33333333333,50.8555555555556,2.11898148148148,813.6888888888889
2023,Abril,2023-04-30,463-6726,3698.31666666667,61.6386111111111,2.56827546296296,986.2177777777778
2023,Abril,2023-04-30,463-7898,4355.95,72.5991666666667,3.02496527777778,1161.5866666666666
2023,Abril,2023-04-30,463-8417,3578.86666666667,59.6477777777778,2.48532407407407,954.3644444444444
2023,Abril,2023-04-30,463-8698,2407.5,40.125,1.671875,642
2023,Abril,2023-04-30,464-1478,2661.03333333333,44.3505555555556,1.84793981481481,709.6088888888889
2023,Abril,2023-04-30,464-2104,4429.83333333333,73.8305555555556,3.07627314814815,1181.288888888889
2023,Abril,2023-04-30,464-3458,2786.73333333333,46.4455555555556,1.93523148148148,743.1288888888889
2023,Abril,2023-04-30,464-4167,195.25,3.25416666666667,0.135590277777778,52.06666666666667
2023,Abril,2023-04-30,464-5651,3566.56666666667,59.4427777777778,2.47678240740741,951.0844444444444
2023,Abril,2023-04-30,464-5834,3465.75,57.7625,2.40677083333333,924.2
2023,Abril,2023-04-30,464-7046,2111.81666666667,35.1969444444444,1.46653935185185,563.1511111111112
2023,Abril,2023-04-30,464-9380,3277.38333333333,54.6230555555556,2.27596064814815,873.9688888888888
2023,Abril,2023-04-30,465-0792,3605.78333333333,60.0963888888889,2.5040162037037,961.5422222222222
2023,Abril,2023-04-30,465-1469,4008.93333333333,66.8155555555556,2.78398148148148,1069.048888888889
2023,Abril,2023-04-30,465-1899,3053.38333333333,50.8897222222222,2.12040509259259,814.2355555555556
2023,Abril,2023-04-30,465-3358,2656.35,44.2725,1.8446875,708.36
2023,Abril,2023-04-30,465-5585,3322.58333333333,55.3763888888889,2.30734953703704,886.0222222222222
2023,Abril,2023-04-30,465-5627,2692.78333333333,44.8797222222222,1.86998842592593,718.0755555555555
2023,Abril,2023-04-30,465-6245,3336.53333333333,55.6088888888889,2.31703703703704,889.7422222222223
2023,Abril,2023-04-30,465-6450,3875.4,64.59,2.69125,1033.44
2023,Abril,2023-04-30,465-8183,2588.91666666667,43.1486111111111,1.7978587962963,690.3777777777777
2023,Abril,2023-04-30,466-0502,1860.45,31.0075,1.29197916666667,496.12
2023,Abril,2023-04-30,466-5949,4223.88333333333,70.3980555555556,2.93325231481481,1126.368888888889
2023,Abril,2023-04-30,466-6699,3381.6,56.36,2.34833333333333,901.76
2023,Abril,2023-04-30,466-9693,3062.15,51.0358333333333,2.12649305555556,816.5733333333334
2023,Abril,2023-04-30,467-1665,2646.91666666667,44.1152777777778,1.83813657407407,705.8444444444444
2023,Abril,2023-04-30,467-1970,2193.15,36.5525,1.52302083333333,584.84
2023,Abril,2023-04-30,467-2192,2403.96666666667,40.0661111111111,1.6694212962963,641.0577777777778
2023,Abril,2023-04-30,467-5328,3016.33333333333,50.2722222222222,2.09467592592593,804.3555555555555
2023,Abril,2023-04-30,467-6094,3898.35,64.9725,2.7071875,1039.56
2023,Abril,2023-04-30,468-1607,2960.56666666667,49.3427777777778,2.05594907407407,789.4844444444444
2023,Abril,2023-04-30,468-5103,3889.8,64.83,2.70125,1037.28
2023,Abril,2023-04-30,468-7034,2333.25,38.8875,1.6203125,622.2
2023,Abril,2023-04-30,468-7174,2227.78333333333,37.1297222222222,1.54707175925926,594.0755555555555
2023,Abril,2023-04-30,468-7448,3931.06666666667,65.5177777777778,2.72990740740741,1048.2844444444445
2023,Abril,2023-04-30,468-9253,3108.08333333333,51.8013888888889,2.1583912037037,828.8222222222222
2023,Abril,2023-04-30,468-9626,3867.48333333333,64.4580555555556,2.68575231481482,1031.328888888889
2023,Abril,2023-04-30,469-0269,3859.23333333333,64.3205555555556,2.68002314814815,1029.128888888889
2023,Abril,2023-04-30,469-0467,2774.25,46.2375,1.9265625,739.8
2023,Abril,2023-04-30,469-3214,3182.55,53.0425,2.21010416666667,848.68
2023,Abril,2023-04-30,469-6209,4136.33333333333,68.9388888888889,2.8724537037037,1103.022222222222
2023,Abril,2023-04-30,469-6704,2342.31666666667,39.0386111111111,1.6266087962963,624.6177777777777
2023,Abril,2023-04-30,469-9575,3987.86666666667,66.4644444444444,2.76935185185185,1063.431111111111
2023,Abril,2023-04-30,470-0084,1560.56666666667,26.0094444444444,1.08372685185185,416.1511111111111
2023,Abril,2023-04-30,470-1058,3218.25,53.6375,2.23489583333333,858.2
2023,Abril,2023-04-30,470-1819,3066.45,51.1075,2.12947916666667,817.72
2023,Abril,2023-04-30,470-3732,3216.73333333333,53.6122222222222,2.23384259259259,857.7955555555556
2023,Abril,2023-04-30,470-4573,2965.58333333333,49.4263888888889,2.05943287037037,790.8222222222222
2023,Abril,2023-04-30,470-4672,3262.35,54.3725,2.26552083333333,869.96
2023,Abril,2023-04-30,470-7402,2987.08333333333,49.7847222222222,2.07436342592593,796.5555555555555
2023,Abril,2023-04-30,470-8087,1622.78333333333,27.0463888888889,1.12693287037037,432.7422222222222
2023,Abril,2023-04-30,470-8368,3028.76666666667,50.4794444444444,2.10331018518518,807.6711111111111
2023,Abril,2023-04-30,470-9200,3857.96666666667,64.2994444444444,2.67914351851852,1028.7911111111111
2023,Abril,2023-04-30,470-9937,3038.86666666667,50.6477777777778,2.11032407407407,810.3644444444444
2023,Abril,2023-04-30,471-1644,3497.13333333333,58.2855555555556,2.42856481481481,932.5688888888888
2023,Abril,2023-04-30,471-4341,2818.53333333333,46.9755555555556,1.95731481481481,751.6088888888889
2023,Abril,2023-04-30,471-5603,3285.75,54.7625,2.28177083333333,876.2
2023,Abril,2023-04-30,471-6502,3713.9,61.8983333333333,2.57909722222222,990.3733333333332
2023,Abril,2023-04-30,471-6692,3329.25,55.4875,2.31197916666667,887.8
2023,Abril,2023-04-30,471-7120,3652.15,60.8691666666667,2.53621527777778,973.9066666666666
2023,Abril,2023-04-30,471-7153,3347.15,55.7858333333333,2.32440972222222,892.5733333333334
2023,Abril,2023-04-30,471-8649,3768.86666666667,62.8144444444444,2.61726851851852,1005.0311111111112
2023,Abril,2023-04-30,471-8896,3457.81666666667,57.6302777777778,2.40126157407407,922.0844444444444
2023,Abril,2023-04-30,472-1155,3221.38333333333,53.6897222222222,2.23707175925926,859.0355555555556
2023,Abril,2023-04-30,472-1932,1336.38333333333,22.2730555555556,0.928043981481481,356.3688888888889
2023,Abril,2023-04-30,472-2682,3322.48333333333,55.3747222222222,2.30728009259259,885.9955555555556
2023,Abril,2023-04-30,472-2732,3520.73333333333,58.6788888888889,2.4449537037037,938.8622222222224
2023,Abril,2023-04-30,472-3912,3755.05,62.5841666666667,2.60767361111111,1001.3466666666668
2023,Abril,2023-04-30,472-4290,2806.88333333333,46.7813888888889,1.94922453703704,748.5022222222223
2023,Abril,2023-04-30,472-6881,3170.71666666667,52.8452777777778,2.20188657407407,845.5244444444445
2023,Abril,2023-04-30,473-2731,2087.3,34.7883333333333,1.44951388888889,556.6133333333333
2023,Abril,2023-04-30,473-2905,3667.2,61.12,2.54666666666667,977.92
2023,Abril,2023-04-30,473-3473,2934.8,48.9133333333333,2.03805555555556,782.6133333333333
2023,Abril,2023-04-30,473-3952,2920.26666666667,48.6711111111111,2.02796296296296,778.7377777777778
2023,Abril,2023-04-30,473-7185,3091.08333333333,51.5180555555556,2.14658564814815,824.2888888888889
2023,Abril,2023-04-30,473-7797,3047.65,50.7941666666667,2.11642361111111,812.7066666666667
2023,Abril,2023-04-30,473-8001,3134.66666666667,52.2444444444444,2.17685185185185,835.9111111111112
2023,Abril,2023-04-30,473-8092,4408.66666666667,73.4777777777778,3.06157407407407,1175.6444444444444
2023,Abril,2023-04-30,473-9512,4575.73333333333,76.2622222222222,3.17759259259259,1220.1955555555555
2023,Abril,2023-04-30,473-9967,3049.96666666667,50.8327777777778,2.11803240740741,813.3244444444445
2023,Abril,2023-04-30,474-0007,4037.6,67.2933333333333,2.80388888888889,1076.6933333333334
2023,Abril,2023-04-30,474-0155,3058.75,50.9791666666667,2.12413194444444,815.6666666666666
2023,Abril,2023-04-30,474-0635,2970.73333333333,49.5122222222222,2.06300925925926,792.1955555555555
2023,Abril,2023-04-30,474-1419,4112.36666666667,68.5394444444444,2.85581018518519,1096.631111111111
2023,Abril,2023-04-30,474-4561,3570.68333333333,59.5113888888889,2.4796412037037,952.1822222222222
2023,Abril,2023-04-30,474-5071,3170.08333333333,52.8347222222222,2.20144675925926,845.3555555555556
2023,Abril,2023-04-30,474-9941,2494.53333333333,41.5755555555556,1.73231481481481,665.2088888888889
2023,Abril,2023-04-30,475-1814,4082.6,68.0433333333333,2.83513888888889,1088.6933333333334
2023,Abril,2023-04-30,475-5880,2851.83333333333,47.5305555555556,1.98043981481481,760.4888888888889
2023,Abril,2023-04-30,475-7019,3003.68333333333,50.0613888888889,2.0858912037037,800.9822222222223
2023,Abril,2023-04-30,475-7233,3262.68333333333,54.3780555555556,2.26575231481481,870.0488888888889
2023,Abril,2023-04-30,475-8785,3545.6,59.0933333333333,2.46222222222222,945.4933333333332
2023,Abril,2023-04-30,476-2811,3551.18333333333,59.1863888888889,2.46609953703704,946.9822222222224
2023,Abril,2023-04-30,476-3363,2678.88333333333,44.6480555555556,1.86033564814815,714.3688888888889
2023,Abril,2023-04-30,476-4478,3931.83333333333,65.5305555555556,2.73043981481481,1048.4888888888888
2023,Abril,2023-04-30,476-6036,3778.66666666667,62.9777777777778,2.62407407407407,1007.6444444444444
2023,Abril,2023-04-30,476-7521,2937.83333333333,48.9638888888889,2.04016203703704,783.4222222222222
2023,Abril,2023-04-30,476-8438,3349.61666666667,55.8269444444444,2.32612268518519,893.2311111111111
2023,Abril,2023-04-30,476-9568,2970.13333333333,49.5022222222222,2.06259259259259,792.0355555555556
2023,Abril,2023-04-30,476-9626,3506.96666666667,58.4494444444444,2.43539351851852,935.1911111111112
2023,Abril,2023-04-30,477-1028,4250.43333333333,70.8405555555556,2.95168981481481,1133.4488888888889
2023,Abril,2023-04-30,477-1713,3445.36666666667,57.4227777777778,2.39261574074074,918.7644444444444
2023,Abril,2023-04-30,477-2182,3395.7,56.595,2.358125,905.52
2023,Abril,2023-04-30,477-2661,2873.25,47.8875,1.9953125,766.2
2023,Abril,2023-04-30,477-2976,3315.65,55.2608333333333,2.30253472222222,884.1733333333333
2023,Abril,2023-04-30,477-3040,3330.45,55.5075,2.3128125,888.12
2023,Abril,2023-04-30,477-6977,3459.8,57.6633333333333,2.40263888888889,922.6133333333332
2023,Abril,2023-04-30,477-7405,3505.03333333333,58.4172222222222,2.43405092592593,934.6755555555555
2023,Abril,2023-04-30,477-7728,4032.43333333333,67.2072222222222,2.80030092592593,1075.3155555555556
2023,Abril,2023-04-30,478-1670,2768.65,46.1441666666667,1.92267361111111,738.3066666666666
2023,Abril,2023-04-30,478-9145,3912.06666666667,65.2011111111111,2.71671296296296,1043.217777777778
2023,Abril,2023-04-30,478-9269,2870.56666666667,47.8427777777778,1.99344907407407,765.4844444444444
2023,Abril,2023-04-30,479-0085,3529.56666666667,58.8261111111111,2.45108796296296,941.2177777777778
2023,Abril,2023-04-30,479-1299,2752.75,45.8791666666667,1.91163194444444,734.0666666666667
2023,Abril,2023-04-30,479-4301,1422.16666666667,23.7027777777778,0.987615740740741,379.24444444444447
2023,Abril,2023-04-30,479-4483,2677.31666666667,44.6219444444444,1.85924768518519,713.9511111111111
2023,Abril,2023-04-30,479-7403,2688.35,44.8058333333333,1.86690972222222,716.8933333333333
2023,Abril,2023-04-30,479-7684,3024.36666666667,50.4061111111111,2.10025462962963,806.4977777777777
2023,Abril,2023-04-30,479-7841,2618.15,43.6358333333333,1.81815972222222,698.1733333333333
2023,Abril,2023-04-30,479-8112,76.1333333333333,1.26888888888889,0.0528703703703704,20.302222222222223
2023,Abril,2023-04-30,479-8567,4269.4,71.1566666666667,2.96486111111111,1138.506666666667
2023,Abril,2023-04-30,480-0496,2628.05,43.8008333333333,1.82503472222222,700.8133333333334
2023,Abril,2023-04-30,480-1429,2824.88333333333,47.0813888888889,1.96172453703704,753.3022222222222
2023,Abril,2023-04-30,480-2633,4121.3,68.6883333333333,2.86201388888889,1099.013333333333
2023,Abril,2023-04-30,480-7186,3247.93333333333,54.1322222222222,2.25550925925926,866.1155555555556
2023,Abril,2023-04-30,480-7889,2975.71666666667,49.5952777777778,2.06646990740741,793.5244444444445
2023,Abril,2023-04-30,480-8895,2738.38333333333,45.6397222222222,1.90165509259259,730.2355555555556
2023,Abril,2023-04-30,480-9562,3035.46666666667,50.5911111111111,2.10796296296296,809.4577777777778
2023,Abril,2023-04-30,480-9711,2788.46666666667,46.4744444444444,1.93643518518519,743.5911111111111
2023,Abril,2023-04-30,481-2194,3177.15,52.9525,2.20635416666667,847.24
2023,Abril,2023-04-30,481-4547,3340.75,55.6791666666667,2.31996527777778,890.8666666666667
2023,Abril,2023-04-30,481-4885,4330.23333333333,72.1705555555556,3.00710648148148,1154.7288888888888
2023,Abril,2023-04-30,481-6047,2621.5,43.6916666666667,1.82048611111111,699.0666666666667
2023,Abril,2023-04-30,481-7722,2013.16666666667,33.5527777777778,1.39803240740741,536.8444444444444
2023,Abril,2023-04-30,481-8852,3211.7,53.5283333333333,2.23034722222222,856.4533333333334
2023,Abril,2023-04-30,482-1690,2892.03333333333,48.2005555555556,2.00835648148148,771.2088888888889
2023,Abril,2023-04-30,482-2292,2445.9,40.765,1.69854166666667,652.24
2023,Abril,2023-04-30,482-3217,3884.96666666667,64.7494444444444,2.69789351851852,1035.9911111111112
2023,Abril,2023-04-30,482-3316,1379.75,22.9958333333333,0.958159722222222,367.93333333333334
2023,Abril,2023-04-30,482-4025,3666.95,61.1158333333333,2.54649305555556,977.8533333333334
2023,Abril,2023-04-30,482-4033,4027.71666666667,67.1286111111111,2.79702546296296,1074.0577777777778
2023,Abril,2023-04-30,482-6665,3385.4,56.4233333333333,2.35097222222222,902.7733333333332
2023,Abril,2023-04-30,482-9412,4022.81666666667,67.0469444444444,2.79362268518519,1072.7511111111112
2023,Abril,2023-04-30,483-0337,3522.31666666667,58.7052777777778,2.44605324074074,939.2844444444444
2023,Abril,2023-04-30,483-0758,2909.7,48.495,2.020625,775.92
2023,Abril,2023-04-30,483-2986,2935.61666666667,48.9269444444444,2.03862268518519,782.8311111111111
2023,Abril,2023-04-30,483-3745,3671.7,61.195,2.54979166666667,979.12
2023,Abril,2023-04-30,483-4982,2774.6,46.2433333333333,1.92680555555556,739.8933333333333
2023,Abril,2023-04-30,483-8686,3595.71666666667,59.9286111111111,2.49702546296296,958.8577777777778
2023,Abril,2023-04-30,484-2142,2790.21666666667,46.5036111111111,1.93765046296296,744.0577777777778
2023,Abril,2023-04-30,484-3082,3307.66666666667,55.1277777777778,2.29699074074074,882.0444444444445
2023,Abril,2023-04-30,484-4817,3534.15,58.9025,2.45427083333333,942.44
2023,Abril,2023-04-30,484-6184,3245,54.0833333333333,2.25347222222222,865.3333333333334
2023,Abril,2023-04-30,484-7067,2889.68333333333,48.1613888888889,2.00672453703704,770.5822222222222
2023,Abril,2023-04-30,484-7323,2524.33333333333,42.0722222222222,1.75300925925926,673.1555555555556
2023,Abril,2023-04-30,484-7489,3426.06666666667,57.1011111111111,2.37921296296296,913.6177777777776
2023,Abril,2023-04-30,485-2091,2208.95,36.8158333333333,1.53399305555556,589.0533333333333
2023,Abril,2023-04-30,485-2232,3460.5,57.675,2.403125,922.8
2023,Abril,2023-04-30,485-5516,2902.56666666667,48.3761111111111,2.0156712962963,774.0177777777778
2023,Abril,2023-04-30,485-6373,5200.16666666667,86.6694444444445,3.61122685185185,1386.7111111111112
2023,Abril,2023-04-30,485-6506,3167.98333333333,52.7997222222222,2.19998842592593,844.7955555555556
2023,Abril,2023-04-30,486-3163,3188.8,53.1466666666667,2.21444444444444,850.3466666666667
2023,Abril,2023-04-30,486-6158,2972.23333333333,49.5372222222222,2.06405092592593,792.5955555555555
2023,Abril,2023-04-30,486-6315,2476.4,41.2733333333333,1.71972222222222,660.3733333333333
2023,Abril,2023-04-30,486-6828,2113.51666666667,35.2252777777778,1.46771990740741,563.6044444444444
2023,Abril,2023-04-30,486-8600,3666.26666666667,61.1044444444444,2.54601851851852,977.6711111111111
2023,Abril,2023-04-30,486-9624,3451.35,57.5225,2.39677083333333,920.36
2023,Abril,2023-04-30,487-7924,2759.3,45.9883333333333,1.91618055555556,735.8133333333333
2023,Abril,2023-04-30,487-8021,2266.9,37.7816666666667,1.57423611111111,604.5066666666667
2023,Abril,2023-04-30,488-0894,2548.33333333333,42.4722222222222,1.76967592592593,679.5555555555555
2023,Abril,2023-04-30,488-2148,3231.81666666667,53.8636111111111,2.24431712962963,861.8177777777778
2023,Abril,2023-04-30,488-2221,4458.3,74.305,3.09604166666667,1188.88
2023,Abril,2023-04-30,488-2999,3532.01666666667,58.8669444444444,2.45278935185185,941.8711111111112
2023,Abril,2023-04-30,488-3872,2210.05,36.8341666666667,1.53475694444444,589.3466666666667
2023,Abril,2023-04-30,488-4821,2637.58333333333,43.9597222222222,1.83165509259259,703.3555555555556
2023,Abril,2023-04-30,488-7139,2252.11666666667,37.5352777777778,1.56396990740741,600.5644444444445
2023,Abril,2023-04-30,488-7675,2695.68333333333,44.9280555555556,1.87200231481481,718.8488888888888
2023,Abril,2023-04-30,488-8954,4304.61666666667,71.7436111111111,2.98931712962963,1147.8977777777775
2023,Abril,2023-04-30,488-9663,3469.51666666667,57.8252777777778,2.40938657407407,925.2044444444444
2023,Abril,2023-04-30,489-2485,2633.53333333333,43.8922222222222,1.82884259259259,702.2755555555556
2023,Abril,2023-04-30,489-2808,3775.21666666667,62.9202777777778,2.62167824074074,1006.7244444444444
2023,Abril,2023-04-30,489-6452,2127.86666666667,35.4644444444444,1.47768518518519,567.4311111111111
2023,Abril,2023-04-30,489-8243,2758.6,45.9766666666667,1.91569444444444,735.6266666666667
2023,Abril,2023-04-30,489-8391,2937.91666666667,48.9652777777778,2.04021990740741,783.4444444444445
2023,Abril,2023-04-30,489-9571,2785.63333333333,46.4272222222222,1.93446759259259,742.8355555555555
2023,Abril,2023-04-30,490-3878,3457.7,57.6283333333333,2.40118055555556,922.0533333333332
2023,Abril,2023-04-30,490-4702,3039.3,50.655,2.110625,810.48
2023,Abril,2023-04-30,490-5261,3734.61666666667,62.2436111111111,2.5934837962963,995.8977777777778
2023,Abril,2023-04-30,490-6681,3024.88333333333,50.4147222222222,2.10061342592593,806.6355555555556
2023,Abril,2023-04-30,490-6764,2820.2,47.0033333333333,1.95847222222222,752.0533333333333
2023,Abril,2023-04-30,490-7945,4254.18333333333,70.9030555555556,2.95429398148148,1134.4488888888889
2023,Abril,2023-04-30,490-8802,3256.73333333333,54.2788888888889,2.26162037037037,868.4622222222222
2023,Abril,2023-04-30,490-9677,4552.98333333333,75.8830555555556,3.16179398148148,1214.128888888889
2023,Abril,2023-04-30,491-0477,3065.98333333333,51.0997222222222,2.12915509259259,817.5955555555555
2023,Abril,2023-04-30,491-2101,3108.38333333333,51.8063888888889,2.15859953703704,828.9022222222222
2023,Abril,2023-04-30,491-2986,3278.71666666667,54.6452777777778,2.27688657407407,874.3244444444445
2023,Abril,2023-04-30,491-3422,2474.6,41.2433333333333,1.71847222222222,659.8933333333333
2023,Abril,2023-04-30,491-3604,3266.4,54.44,2.26833333333333,871.04
2023,Abril,2023-04-30,491-4446,3885.93333333333,64.7655555555556,2.69856481481481,1036.2488888888888
2023,Abril,2023-04-30,492-2399,3635.83333333333,60.5972222222222,2.52488425925926,969.5555555555557
2023,Abril,2023-04-30,492-4999,3700.63333333333,61.6772222222222,2.56988425925926,986.8355555555556
2023,Abril,2023-04-30,492-6432,3427.43333333333,57.1238888888889,2.38016203703704,913.9822222222224
2023,Abril,2023-04-30,492-7166,2627.23333333333,43.7872222222222,1.82446759259259,700.5955555555555
2023,Abril,2023-04-30,493-1192,4432.46666666667,73.8744444444444,3.07810185185185,1181.9911111111112
2023,Abril,2023-04-30,493-6506,3087.61666666667,51.4602777777778,2.14417824074074,823.3644444444444
2023,Abril,2023-04-30,494-0052,3397.95,56.6325,2.3596875,906.12
2023,Abril,2023-04-30,494-0557,3283.03333333333,54.7172222222222,2.27988425925926,875.4755555555555
2023,Abril,2023-04-30,494-6638,2657.06666666667,44.2844444444444,1.84518518518519,708.5511111111111
2023,Abril,2023-04-30,494-8360,2657.43333333333,44.2905555555556,1.84543981481481,708.6488888888889
2023,Abril,2023-04-30,494-9780,4462.33333333333,74.3722222222222,3.09884259259259,1189.9555555555555
2023,Abril,2023-04-30,495-0200,3641.23333333333,60.6872222222222,2.52863425925926,970.9955555555556
2023,Abril,2023-04-30,495-0713,2023.15,33.7191666666667,1.40496527777778,539.5066666666667
